event_type,latitude,longitude,endlatitude,endlongitude,address,event_cause,requires_road_closure,start_datetime,status,authenticated,modified_datetime,description,veh_type,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,police_station,closed_datetime,resolved_datetime,gba_identifier,zone,junction
unplanned,13.0423731,77.5172977,13.0423731,77.5172977,"Nrupatunga Road, Pratham Casa Serene, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",vehicle_breakdown,False,2024-03-26 18:35:06.438000+00:00,closed,yes,2024-03-26 20:16:13.953424+00:00,car off road near [LOCATION] on fly over incoming side due to starting problem sir,private_car,Tumkur Road,High,,,,2024-03-26 18:37:58.577441+00:00,Chikkabanavara,,,Unknown,Unknown,Unknown
unplanned,13.0080654,77.5837964,13.0080654,77.5837964,"Sri Ramana Maharshi Road, Palace Ground, Jayamahal, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,2024-03-26 20:30:39.870000+00:00,closed,yes,2024-03-26 22:35:47.659475+00:00,ಜನರೇಟರ್ ಅಟ್ಯಾಚ್ ಆಗಿರುವ ಈ ಟಾಟಾ ಏಸ್ ವಾಹನವು ಹೊಸ್ಮಠ ಆಸ್ಪತ್ರೆಯ ಮುಂಭಾಗದಲ್ಲಿ ಅಗ್ನಿ ಅವಘಡಕ್ಕೆ ಒಳಗಾಗಿದ್ದು ಬೆಂಕಿಯನ್ನು ನಂದಿಸಿ ಆಸ್ಪತ್ರೆಯ ಒಳಭಾಗಕ್ಕೆ ಎಡಬದಿಗೆ ಹಾಕಿಸಿರುತ್ತೇವೆ ಸರ್ ವಾಹನ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ ಸರ್,lcv,Bellary Road 1,High,,,,2024-03-26 20:32:36.585600+00:00,Sadashivanagar,,,Unknown,Unknown,Unknown
unplanned,13.0267683,77.54354,13.0267683,77.54354,"Mumbai Bengaluru Highway, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-03-26 21:16:15.740000+00:00,closed,no,2024-03-26 21:21:34.249077+00:00,Vehicle Of Road Tumakuru road Service Road Near MEI Junction Outgoing Traffic No Problem,lcv,Tumkur Road,High,,,,2024-03-26 21:18:55.365004+00:00,Yeshwanthpura,2024-03-26 21:21:34.248586+00:00,,Unknown,Unknown,Unknown
unplanned,12.9719712,77.606905,12.9719712,77.606905,"Field Marshal KM Cariappa Road, Brigade Road Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",water_logging,False,2024-03-26 21:07:39.184000+00:00,active,yes,2024-03-26 22:49:50.253681+00:00,,not_applicable,Mysore Road,High,,,,2024-03-26 21:09:00.141582+00:00,Ashok Nagar,,,Unknown,Unknown,Unknown
unplanned,12.9963473,77.5959367,12.9963473,77.5959367,"Jayamahal Main Road, Joynagar, Jayamahal, Bengaluru, Karnataka. Pin-560006 (India)",water_logging,False,2024-03-26 21:25:56.492000+00:00,closed,yes,2024-03-27 01:16:00.657137+00:00,over flow water in drinage,not_applicable,Non-corridor,Low,,,,2024-03-26 21:28:35.797052+00:00,R.T. Nagar,2024-03-27 01:16:00.656569+00:00,,Unknown,Unknown,Unknown
unplanned,13.0101364,77.5830106,13.0101364,77.5830106,"1st Cross Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",tree_fall,False,2024-03-26 20:33:12.874000+00:00,closed,yes,2024-03-26 22:28:21.986714+00:00,tree fall 9th main,not_applicable,Bellary Road 1,High,,,,2024-03-26 20:34:18.499272+00:00,Sadashivanagar,2024-03-26 22:28:21.986102+00:00,,Unknown,Unknown,Unknown
unplanned,12.9629289,77.5953757,12.9629289,77.5953757,"Lal Bagh Road, Ranka Park Apartment, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2024-03-26 20:59:31.854000+00:00,closed,no,2024-03-26 21:25:27.351534+00:00,[LOCATION] towards [LOCATION],bmtc_bus,Mysore Road,High,,,,2024-03-26 21:01:04.182503+00:00,Halasuru Gate,2024-03-26 21:25:27.350970+00:00,,Unknown,Unknown,Unknown
unplanned,12.9843431,77.6416456,12.9843431,77.6416456,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",vehicle_breakdown,False,2024-03-26 19:00:55.001000+00:00,closed,yes,2024-03-26 21:35:47.627216+00:00,80feet towards [PERSON],bmtc_bus,Old Madras Road,High,,,,2024-03-26 19:02:27.922185+00:00,Jeevanbheemanagar,,,Unknown,Unknown,Unknown
unplanned,12.9275496,77.6213265,12.9275496,77.6213265,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2024-03-26 21:42:04.603000+00:00,active,yes,2024-03-26 21:45:32.812582+00:00,,not_applicable,IRR(Thanisandra road),High,,,,2024-03-26 21:42:46.061766+00:00,Adugodi,,,Unknown,Unknown,Unknown
unplanned,12.9288692,77.545287,12.9288692,77.545287,"Dr Rajkumar Puniya Bhoomi Road, Banashankari, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,2024-03-26 20:48:43.695000+00:00,closed,no,2024-03-26 22:01:45.520716+00:00,traffic slowly moving,bmtc_bus,ORR West 1,High,,,,2024-03-26 20:50:20.369784+00:00,Banashankari,2024-03-26 22:01:45.520058+00:00,,Unknown,Unknown,Unknown
unplanned,12.93736099,77.69296644,12.93736099,77.69296644,"Outer Ring Road, Featherlite The Address, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-03-26 19:30:42.829000+00:00,closed,yes,2024-03-26 21:35:47.643725+00:00,,heavy_vehicle,ORR East 1,High,,,,2024-03-26 19:31:56.162782+00:00,HAL Old Airport,,,Unknown,Unknown,Unknown
unplanned,12.983132,77.5923326,12.983132,77.5923326,"Ali Asker Cross Road, Ali Askar Road Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",water_logging,False,2024-03-26 21:48:05.667000+00:00,active,yes,2024-03-26 21:54:15.777213+00:00,water logging traffic no problem sir,not_applicable,CBD 2,High,,,,2024-03-26 21:49:39.956088+00:00,Cubbon Park,,,Unknown,Unknown,Unknown
unplanned,12.9586313,77.554831,12.9586313,77.554831,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,2024-03-26 20:08:11.408000+00:00,closed,yes,2024-03-26 22:35:47.646208+00:00,break down,truck,Mysore Road,High,Asian paint,vaccum pipe cut,11.0,2024-03-26 20:11:28.975378+00:00,Magadi Road,,,Unknown,Unknown,Unknown
unplanned,12.940721,77.5737328,12.9407758,77.573829,"KR Main Road, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",tree_fall,True,2024-03-26 21:48:56.925000+00:00,closed,yes,2024-03-27 00:44:39.989150+00:00,tree fall [LOCATION] sir,not_applicable,Non-corridor,Low,,,,2024-03-26 21:50:02.582277+00:00,Basavanagudi,2024-03-27 00:42:56.484442+00:00,,Unknown,Unknown,Unknown
unplanned,13.037604,77.6268601,13.037604,77.6268601,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-03-26 19:41:54.691000+00:00,closed,yes,2024-03-26 22:35:47.609912+00:00,.,truck,ORR North 1,High,gooods carried,rajik,7.0,2024-03-26 19:44:00.571159+00:00,Hennuru,,,Unknown,Unknown,Unknown
unplanned,13.0345001,77.5886104,13.0345001,77.5886104,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2024-03-26 19:47:00.835000+00:00,closed,yes,2024-03-26 22:35:47.625800+00:00,vehicle break down,truck,Bellary Road 1,High,goods,tyre puncher,12.0,2024-03-26 19:50:49.733665+00:00,Kodigehalli,,,Unknown,Unknown,Unknown
unplanned,12.9874903,77.6037887,12.9874903,77.6037887,"Broadway Road, Meelad Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",pot_holes,False,2024-03-26 22:36:52.318000+00:00,active,yes,2024-03-26 22:50:00.947083+00:00,3/4,not_applicable,Non-corridor,Low,,,,2024-03-26 22:37:19.932983+00:00,Shivajinagar,,,Unknown,Unknown,Unknown
unplanned,12.9764026,77.7103286,12.9764026,77.7103286,"ITPL Main Road, RMZ Centennial, Industrial Area Phase 1, Doddanekundi, Bengaluru, Karnataka. Pin-560066 (India)",accident,False,2024-03-26 21:13:51.025000+00:00,closed,yes,2024-03-26 22:35:47.690450+00:00,,not_applicable,Non-corridor,Low,,,,2024-03-26 21:14:31.781452+00:00,Mahadevapura,,,Unknown,Unknown,Unknown
unplanned,12.9993363,77.5841717,12.9993363,77.5841717,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",vehicle_breakdown,False,2024-03-26 23:04:31.291000+00:00,closed,yes,2024-03-26 23:20:49.154055+00:00,[PERSON] bus stop  in coming side  starting problem,private_car,Bellary Road 1,High,,,,2024-03-26 23:06:44.154612+00:00,Sadashivanagar,2024-03-26 23:20:49.153320+00:00,,Unknown,Unknown,Unknown
unplanned,13.0571133,77.4734183,13.0571133,77.4734183,"Mumbai Bengaluru Highway, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,2024-03-26 21:22:25.927000+00:00,closed,yes,2024-03-26 23:35:47.838694+00:00,,heavy_vehicle,Non-corridor,Low,,,,2024-03-26 21:23:17.361919+00:00,No Police Station,,,Unknown,Unknown,Unknown
unplanned,13.0144541,77.58367,13.0144541,77.58367,"Sir CV Raman Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,2024-03-26 20:57:08.077000+00:00,closed,yes,2024-03-26 23:35:47.860264+00:00,goods vehicle off-road due to clutch problem,others,Bellary Road 1,High,,,,2024-03-26 21:05:45.832390+00:00,Sadashivanagar,,,Unknown,Unknown,Unknown
unplanned,12.9662054,77.586928,12.9662054,77.586928,"NH 275, Rangegowdanadoddi, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-03-26 23:52:20.512000+00:00,closed,yes,2024-03-27 00:01:07.949730+00:00,,bmtc_bus,Mysore Road,High,,,,2024-03-26 23:53:20.802876+00:00,Halasuru Gate,2024-03-26 23:58:37.516902+00:00,,Unknown,Unknown,Unknown
unplanned,12.9363838,77.5177104,12.9363838,77.5177104,"Mysore Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,2024-03-26 23:55:39.238000+00:00,closed,yes,2024-03-27 00:54:57.324165+00:00,starting problem,heavy_vehicle,Mysore Road,High,,,,2024-03-26 23:56:49.387144+00:00,Byatarayanapura,2024-03-27 00:54:57.323489+00:00,,Unknown,Unknown,Unknown
unplanned,12.9884183,77.47331,12.9884183,77.47331,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-03-26 23:47:07.315000+00:00,closed,yes,2024-03-27 02:35:47.989006+00:00,joint break down sir,lcv,Non-corridor,Low,,,,2024-03-26 23:47:59.713705+00:00,Kamakshipalya,,,Unknown,Unknown,Unknown
unplanned,13.077705,77.4298806,13.077705,77.4298806,"Mumbai Bengaluru Highway, Devannapalya, Dasanapura, Bengaluru, Karnataka. Pin-562162 (India)",vehicle_breakdown,False,2024-03-26 21:18:11.920000+00:00,closed,yes,2024-03-26 23:35:47.784972+00:00,mechanic is coming to repair,truck,Non-corridor,Low,concrete,gear box jam,15.0,2024-03-26 21:19:48.173444+00:00,No Police Station,,,Unknown,Unknown,Unknown
unplanned,12.92512,77.6360317,12.92512,77.6360317,"Sarjapur Marathahalli Road, Janatha Colony Jakasandra, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,False,2024-03-26 21:03:37.290000+00:00,closed,yes,2024-03-26 23:35:47.813158+00:00,automobite junction towads [PERSON] junc,private_bus,Non-corridor,Low,,,,2024-03-26 21:05:51.348897+00:00,Adugodi,,,Unknown,Unknown,Unknown
unplanned,12.9878213,77.5137227,12.9878213,77.5137227,"Magadi Main Road, Srigandakavulu Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-03-27 00:17:33.297000+00:00,closed,yes,2024-03-27 02:35:48.204728+00:00,,lcv,Magadi Road,High,,,,2024-03-27 00:18:14.532815+00:00,Kamakshipalya,,,Unknown,Unknown,Unknown
unplanned,12.9842319,77.6415368,12.9842319,77.6415368,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",vehicle_breakdown,False,2024-03-26 22:20:54.379000+00:00,closed,yes,2024-03-27 00:35:48.644710+00:00,private bus off road,private_bus,Old Madras Road,High,,,,2024-03-26 22:22:17.761084+00:00,Jeevanbheemanagar,,,Unknown,Unknown,Unknown
unplanned,12.9814819,77.5879417,12.9814819,77.5879417,"Park House Road, Karnataka Bhavan Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-03-26 22:05:26.955000+00:00,closed,yes,2024-03-27 00:35:48.687746+00:00,vehicle gear box cut not moved sir..,bmtc_bus,Non-corridor,Low,,,,2024-03-26 22:07:13.467241+00:00,Cubbon Park,,,Unknown,Unknown,Unknown
unplanned,12.95339338,77.71756492,12.95339338,77.71756492,"Vibgyor High School Road, Shri Ram Samruddhi, Green Garden Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",pot_holes,False,2024-02-05 20:45:04.275000+00:00,closed,yes,2024-03-27 01:35:39.763368+00:00,Vibgyor road,not_applicable,Unknown,High,,,,2024-02-05 20:45:24.611048+00:00,Whitefield,2024-03-27 01:35:39.762572+00:00,,Unknown,Unknown,Unknown
unplanned,12.9885188,77.4730123,12.9885188,77.4730123,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-03-26 23:15:37.214000+00:00,closed,yes,2024-03-27 01:35:48.454590+00:00,ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಸರ್,lcv,Non-corridor,Low,,,,2024-03-26 23:17:20.853754+00:00,Kamakshipalya,,,Unknown,Unknown,Unknown
unplanned,13.0246658,77.5851625,13.0246658,77.5851625,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,2024-03-27 01:27:10.591000+00:00,closed,yes,2024-03-27 03:35:48.107301+00:00,no,lcv,Bellary Road 1,High,,,,2024-03-27 01:28:18.701775+00:00,R.T. Nagar,,,Unknown,Unknown,Unknown
unplanned,13.0247117,77.5851983,13.0247117,77.5851983,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,2024-03-27 01:30:31.932000+00:00,closed,yes,2024-03-27 03:35:48.125994+00:00,no,lcv,Bellary Road 1,High,,,,2024-03-27 01:31:17.549229+00:00,R.T. Nagar,,,Unknown,Unknown,Unknown
unplanned,12.9726557,77.6987243,12.9726557,77.6987243,"Outer Ring Road, Kartik Layout, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,2024-03-27 03:44:19.365000+00:00,closed,yes,2024-03-27 04:18:07.545269+00:00,selam bridge towards [PERSON] one cab off road sir,taxi,ORR East 2,High,,,,2024-03-27 03:45:30.598375+00:00,HAL Old Airport,2024-03-27 04:18:07.544573+00:00,,Unknown,Unknown,Unknown
unplanned,13.0146323,77.5705952,13.0146323,77.5705952,"CV Raman Road, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",others,False,2024-03-27 02:11:55.635000+00:00,closed,yes,2024-03-27 03:40:02.143023+00:00,"Tata tolto vehicle, Clutch rod cut aagide. traffic moment slow ide sir..",not_applicable,Non-corridor,Low,,,,2024-03-27 02:16:47.178160+00:00,Sadashivanagar,2024-03-27 03:40:02.142493+00:00,,Unknown,Unknown,Unknown
unplanned,12.9218972,77.6681657,12.9218972,77.6681657,"Outer Ring Road, Prestige Ferns Galaxy, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-03-27 03:54:03.373000+00:00,closed,yes,2024-03-27 04:58:15.741376+00:00,Microsoft to agar traffic slow moving sir,bmtc_bus,ORR East 1,High,,,,2024-03-27 03:54:58.419482+00:00,Bellandur,2024-03-27 04:58:15.740650+00:00,,Unknown,Unknown,Unknown
unplanned,12.9161625,77.6386961,12.9161625,77.6386961,"Outer Ring Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,2024-03-27 04:26:05.224000+00:00,closed,yes,2024-03-27 06:35:48.298370+00:00,starting problem Sir traffic normal moment sir,bmtc_bus,ORR East 1,High,,,,2024-03-27 04:27:47.066937+00:00,HSR Layout,,,Unknown,Unknown,Unknown
unplanned,12.9660189,77.5123008,12.9660189,77.5123008,"Dr Rajkumar Puniya Bhoomi Road, AP Nagar Police Quarters, BDA Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",vehicle_breakdown,False,2024-03-27 02:51:15.175000+00:00,closed,yes,2024-03-27 05:35:48.061061+00:00,,lcv,Non-corridor,Low,,,,2024-03-27 02:52:47.830354+00:00,Jnanabharathi,,,Unknown,Unknown,Unknown
unplanned,13.0066883,77.7572817,13.0066883,77.7572817,"Whitefield Main Road, Reddys Keerthi Residency, Belathur, Bengaluru, Karnataka. Pin-560067 (India)",vehicle_breakdown,False,2024-03-27 04:54:47.250000+00:00,closed,no,2024-03-27 05:06:23.580303+00:00,school bus off-road at [LOCATION] palace hotel slow moving traffic Belathur towards Seegehalli,private_bus,Non-corridor,Low,,,,2024-03-27 04:56:18.031881+00:00,Mahadevapura,2024-03-27 05:06:23.579591+00:00,,Unknown,Unknown,Unknown
unplanned,12.9850331,77.5881808,12.9850331,77.5881808,"Palace Road, Chalukya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-03-27 02:04:56.435000+00:00,closed,yes,2024-03-27 04:35:48.453380+00:00,LGV VEHICLE CLUCH PLATE PROBLEM,auto,Bellary Road 1,High,,,,2024-03-27 02:06:24.836629+00:00,High ground,,,Unknown,Unknown,Unknown
unplanned,13.0144606,77.583683,13.0144606,77.583683,"Sir CV Raman Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,2024-03-27 05:11:50.118000+00:00,closed,no,2024-03-27 05:18:23.338033+00:00,vehicle breakdown due to engine problem incoming ballary road taralabalu to cauvery mekri circle underpass,private_car,Bellary Road 1,High,,,,2024-03-27 05:13:35.688318+00:00,Sadashivanagar,2024-03-27 05:18:23.337280+00:00,,Unknown,Unknown,Unknown
unplanned,13.0004509,77.5840672,13.0004509,77.5840672,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",vehicle_breakdown,False,2024-03-27 02:45:11.747000+00:00,closed,yes,2024-03-27 05:35:48.035058+00:00,outgoing side [PERSON] towards stock 15 off road  due to diesel pipe cut,heavy_vehicle,Bellary Road 1,High,,,,2024-03-27 02:47:01.142992+00:00,Sadashivanagar,,,Unknown,Unknown,Unknown
unplanned,13.0282267,77.5620037,13.0282267,77.5620037,"MSRE College Road, Shriniket Apartment, Mathikere Extension, Bengaluru, Karnataka. Pin-560054 (India)",pot_holes,False,2024-03-27 04:56:39.150000+00:00,active,yes,2024-03-27 05:41:32.646728+00:00,near [LOCATION] bus stop,not_applicable,Non-corridor,Low,,,,2024-03-27 04:57:03.894269+00:00,Yeshwanthpura,,,Unknown,Unknown,Unknown
unplanned,12.974347,77.578087,12.974347,77.578087,"Kempegowda Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",others,False,2024-03-27 05:49:14.093000+00:00,closed,yes,2024-03-27 06:07:10.859301+00:00,[PERSON] car puncture agide sir traffic movement normal ide sir,not_applicable,Non-corridor,Low,,,,2024-03-27 05:50:13.922358+00:00,Upparpet,2024-03-27 06:07:10.858500+00:00,,Unknown,Unknown,Unknown
unplanned,13.1211366,77.6100947,13.1211366,77.6100947,"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",vehicle_breakdown,False,2024-03-27 06:01:53.683000+00:00,closed,no,2024-03-27 06:23:48.549772+00:00,[LOCATION] cross on flyover towords airport due to starting problem sir,others,Bellary Road 2,High,,,,2024-03-27 06:02:23.324465+00:00,Yelahanka,2024-03-27 06:23:48.549217+00:00,,Unknown,Unknown,Unknown
planned,12.9687003,77.7013565,12.9687003,77.7013565,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,False,2024-03-27 05:05:15.561000+00:00,closed,yes,2024-03-27 09:35:48.182514+00:00,[LOCATION] center median work is going on karthiknagara towards marathhalli,not_applicable,ORR East 2,High,,,,2024-03-27 05:06:44.889693+00:00,HAL Old Airport,,,Unknown,Unknown,Unknown
unplanned,13.0445034,77.582974,13.0445034,77.582974,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",congestion,False,2024-03-27 06:24:45.533000+00:00,closed,no,2024-03-27 08:35:48.743044+00:00,KRIDE WORK AT [LOCATION] to bhadrapp layout sir traffic slow moving sir,not_applicable,ORR North 2,High,,,,2024-03-27 06:25:16.607298+00:00,Kodigehalli,,,Unknown,Unknown,Unknown
unplanned,12.9541999,77.5902899,12.9541999,77.5902899,"Sri Kolada Mata Road, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2024-03-27 09:46:53.393000+00:00,closed,no,2024-04-13 01:53:46.453683+00:00,from [PERSON] to 34,private_bus,Non-corridor,Low,,,,2024-03-27 09:47:40.685067+00:00,Wilson Garden,,,Unknown,Unknown,Unknown
unplanned,12.9897966,77.5721842,12.9897966,77.5721842,"Subedar Chatram Road, Shri Rajiv Gandhi Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",vehicle_breakdown,False,2024-03-27 06:44:24.851000+00:00,closed,yes,2024-03-27 09:35:48.207873+00:00,bmtc front wheel puncher no problem for traffic movement sir,bmtc_bus,Non-corridor,Low,,,,2024-03-27 06:45:41.624313+00:00,Sheshadripuram,,,Unknown,Unknown,Unknown
unplanned,13.016337,77.5553144,13.016337,77.5553144,"Mumbai Bengaluru Highway, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2024-03-27 04:19:58.007000+00:00,closed,yes,2024-03-27 06:35:48.256133+00:00,starting problem,others,Tumkur Road,High,,,,2024-03-27 04:21:27.227740+00:00,Yeshwanthpura,,,Unknown,Unknown,Unknown
unplanned,13.0986176,77.5904178,13.0986176,77.5904178,"16th A Main Road, Sugappa Layout, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-03-27 04:32:36.829000+00:00,closed,yes,2024-03-27 06:35:48.324203+00:00,nes to unnikrishan junction hgv vehicle engine problem sir traffic normal mument sir,heavy_vehicle,Non-corridor,Low,,,,2024-03-27 04:34:09.041114+00:00,Yelahanka,,,Unknown,Unknown,Unknown
